Fast Fourier Transform Results:
Frame 1 result: 
(0.00106418,-0.00935254)
(0.00277168,-0.00955069)
(0.00929657,-0.00842159)
(0.0063575,0.000659443)
(0.00586859,0.001688)
(0.00358401,0.00297764)
(0.000856814,0.00736516)
(0.000112002,0.00129457)
(-0.000225658,0.00170758)
(4.58496e-005,0.00130974)
(-0.000190695,0.00888324)
(-0.00539181,0.00644026)
(-0.00683525,0.00416587)
(-0.00809641,-0.000311322)
(-0.0114225,-0.00657232)
(-0.00913916,-0.0137557)
(0.00156621,-0.0239007)
(0.0090698,-0.00982563)
(0.010214,-0.00563619)
(0.0243502,0.0128974)
(0.0131331,0.0161141)
(0.000320843,0.0162463)
(-0.00883451,0.00949752)
(-0.00735221,0.0119603)
(-0.0105929,0.00286034)
(-0.016176,-0.00715211)
(-0.00929766,-0.0137244)
(-0.00140408,-0.00986141)
(0.00182427,-0.0116074)
(0.0057242,-0.00568547)
(0.0105665,-0.00470778)
(0.0100375,0.0027998)
(0.00500605,0.00580327)
(0.00807702,0.00472892)
(-0.000939145,0.00540439)
(0.00239059,0.00571757)
(-0.000406417,0.00316751)
(-0.00411574,0.00256397)
(-0.00534268,0.000454584)
(-0.0103051,0.00240001)
(-0.0150711,-0.00782034)
(-0.00891161,-0.00800147)
(-0.00644799,-0.0143422)
(0.0068631,-0.0164504)
(0.017171,-0.0118074)
(0.0198029,0.0104815)
(0.00828136,0.0180611)
(-0.00382919,0.0166464)
(-0.0126666,0.0131673)
(-0.0122875,0.00548769)
(-0.0134367,-0.00195888)
(-0.00475504,-0.0110766)
(-0.000378362,-0.0105488)
(0.00416267,-0.0127343)
(0.0114236,-0.00494126)
(0.0106874,0.00359099)
(0.00800629,0.00920269)
(-0.00133087,0.0126657)
(-0.00855773,0.00952191)
(-0.0110269,0.00224472)
(-0.00929815,-0.00378668)
(-0.00332036,-0.0123073)
(0.00382817,-0.00862212)
(0.00835981,-0.00749811)
(0.0087032,-0.00105141)
(0.00845988,0.00299391)
(0.00229478,0.0088047)
(-0.00293977,0.00689316)
(-0.00458995,0.00772491)
(-0.00647135,0.00225931)
(-0.00699838,0.00142457)
(-0.00708214,-0.00714528)
(-0.000875002,-0.00739917)
(0.00158325,-0.00517911)
(0.00188962,-0.00220301)
(0.00494598,-0.000323702)
(0.00363907,2.26428e-005)
(0.00496,0.00133527)
(2.94991e-005,0.000677613)
(-0.000201205,-0.000102076)
(-0.00193034,0.00354527)
(-0.00321999,0.00241857)
(-0.00256643,0.00508622)
(-0.00167116,0.00226449)
(-9.25665e-005,0.00377054)
(-0.00955619,9.57603e-005)
(-0.00205428,-0.00225106)
(0.00379671,-0.00271787)
(-0.00125729,-0.000633952)
(0.000796828,-0.00548449)
(0.00170067,-0.000644856)
(0.0053079,-0.00337067)
(0.0025166,0.00455668)
(0.00440858,-0.00296251)
(0.00332861,0.00561519)
(0.00713061,0.00348795)
(-0.00486489,0.00978036)
(-0.00430955,0.00109993)
(-0.00442742,0.00504222)
(-0.00737744,0.0014526)
(-0.0049828,-0.00489712)
(-0.000394463,-0.00685849)
(-0.000890438,-0.00618168)
(0.00356802,-0.00587584)
(0.00641746,-0.00641548)
(0.0118147,-0.00248627)
(0.0082154,0.00611166)
(0.000436609,0.00630214)
(0.00110045,0.00727227)
(-0.00352936,0.0057802)
(-0.00811984,0.00208274)
(-0.00904693,-0.00398311)
(-0.00639289,-0.00372646)
(-0.0041573,-0.00420071)
(0.00105608,-0.0029152)
(0.00795045,-0.00212169)
(0.00457678,0.00312766)
(0.00217965,0.00611386)
(-0.00102481,-0.00148281)
(0.000513736,-0.000285617)
Frame 2 result: 
(-5.63581e-006,0)
(0.000130865,-6.69954e-005)
(-0.00135279,0.0014109)
(0.00465707,-0.00751108)
(0.00104672,-0.00290153)
(0.00990703,0.00321984)
(0.00164422,0.00598983)
(-0.00399045,0.00423402)
(-0.00867155,0.00496084)
(-0.00987818,0.00137251)
(-0.00365862,-0.000816785)
(-0.00187297,-0.00525061)
(0.00120378,-0.00600538)
(0.00197004,-0.00445057)
(0.00561849,-0.00413602)
(0.0137411,0.00297813)
(0.00576388,0.00688869)
(0.000701466,0.00354678)
(0.000656857,0.005302)
(-7.65618e-005,0.00628616)
(-0.00349583,0.00459092)
(-0.00641759,-0.00332368)
(-0.0052253,-0.00532672)
(-0.00546069,0.00117412)
(-0.00943731,-0.00739513)
(0.00789991,-0.00721965)
(0.00246779,-0.00827765)
(0.00484906,0.00268542)
(0.00258679,-0.00587331)
(0.00522673,0.000662699)
(0.00183281,0.000627419)
(-0.0020637,0.00432184)
(-0.00165218,-0.000564134)
(0.00492951,0.00478577)
(-0.00407346,0.001251)
(-0.0103896,-0.00327766)
(0.00101631,-0.00297126)
(-0.00205687,-0.00374492)
(-0.00342877,-0.00568831)
(-0.00351453,-0.00258959)
(-0.00324619,-0.00475363)
(0.000587751,-0.00106161)
(0.000525886,-0.00121712)
(0.00535613,-0.00200184)
(0.00342998,-0.00179273)
(0.0064448,0.00270188)
(0.00250602,0.00207676)
(0.000424378,0.0044431)
(-0.00180018,0.0077081)
(-0.00808536,0.0053606)
(-0.00646233,-0.00166025)
(-0.00752274,-9.60553e-005)
(-0.00432347,-0.00909758)
(-0.00169801,-0.00704528)
(0.00192309,-0.00817459)
(0.00900691,-0.00246963)
(0.00708501,0.000921141)
(0.00895277,0.0075772)
(0.0039243,0.00631995)
(-0.00250687,0.0119091)
(-0.00791822,0.00379652)
(-0.0107158,-0.00208916)
(-0.00730671,-0.00921946)
(-0.00176277,-0.0159395)
(0.00870125,-0.00874922)
(0.0122672,-0.00401654)
(0.0115968,0.00417184)
(0.00539707,0.0141397)
(-0.00305142,0.011028)
(-0.00328576,0.0150431)
(-0.0136906,0.00230855)
(-0.0126008,-0.00434419)
(-0.0131244,-0.011261)
(-0.00483361,-0.0168857)
(0.00825885,-0.0188781)
(0.0192116,-0.010282)
(0.0138386,0.00933289)
(0.00500146,0.0196422)
(-0.0067494,0.0146311)
(-0.0101977,0.00548262)
(-0.0122086,0.00622276)
(-0.0106024,-0.0033015)
(-0.00294569,-0.00409595)
(-0.00190419,-0.00257718)
(-0.000942521,-0.0056484)
(0.00185161,-0.00515277)
(-0.00104623,-0.00483652)
(0.0096581,-0.00523099)
(0.00372088,-0.00562156)
(0.010962,-0.00431869)
(0.00947986,0.00572953)
(0.004394,0.00437724)
(-0.000597456,0.011176)
(-0.00331533,0.00791884)
(-0.00845614,0.0166593)
(-0.0161571,0.00645694)
(-0.0100236,-0.00542726)
(-0.00817854,-0.00643748)
(-0.014828,-0.00213664)
(-0.000574153,-0.0208804)
(0.0159334,-0.0127312)
(0.0302764,-0.0122723)
(0.00977053,0.00644661)
(0.00971908,0.00536662)
(0.002318,0.0249505)
(-0.00888796,0.013574)
(-0.0127707,0.00425014)
(-0.00810852,0.00193983)
(-0.0064652,-0.00314333)
(-0.00601614,-0.00668738)
(-0.000602535,-0.0100891)
(-0.00111892,-0.00190405)
(-0.00030925,-0.00358104)
(0.000894158,-0.00266646)
(0.000468145,-0.00715943)
(0.00389189,-0.00321234)
(0.00750384,-0.000530578)
(0.00522512,-0.00328371)
(0.00807406,0.00914356)
(0.00356489,0.00915205)
(0.000182281,0.00929644)
(-0.00358422,0.00418578)
(-0.0104011,0.00222822)
(-0.00897036,0.00177138)
(-0.00868702,-0.0044893)
(-0.00585196,-0.0080933)
(-0.000549738,-0.00646394)
(0.00264897,-0.010612)
(0.00548476,-0.00468923)
(0.00722393,-0.00650752)
(0.00635329,0.00100463)
(0.00426753,0.00551909)
(0.0050004,0.00512869)
(0.00363455,0.00617206)
(0.000549144,0.00874735)
(-0.00130993,0.00707293)
(-0.00583766,0.00717824)
(-0.00769599,0.00193035)
(-0.0090118,0.00174287)
(-0.0130335,-0.00337967)
(-0.0022892,-0.00881029)
(0.00395878,-0.00790701)
(0.0135998,-0.0138146)
(0.00626301,-0.00228548)
(0.0134824,-2.54117e-005)
(0.00903869,0.00969318)
(0.00359236,0.00829741)
(0.000880694,0.0108918)
(-0.000112987,0.00666398)
(-0.00527398,0.00615976)
(-0.00665026,-0.00136024)
(-0.00597024,-0.000241751)
(-0.0046487,-0.00100443)
(-0.00471318,-0.00755423)
(-0.000231963,-0.00536124)
(0.000443113,-0.00597927)
(0.00404076,-0.00845218)
(0.00638285,0.000439036)
(0.00314022,-0.00222085)
(0.0043127,0.00178896)
(0.0081249,0.00354589)
(0.000447746,0.00486983)
(-0.00165881,0.010425)
(-0.00246044,0.00455766)
(-0.00867585,0.0113814)
(-0.010549,0.000926713)
(-0.00623665,0.00236338)
(-0.00743995,-0.00389668)
(-0.00175914,-0.00361639)
(-4.22257e-005,-0.00814965)
(0.00529953,-0.0119682)
(0.00430121,-0.002118)
(0.00285151,0.00285227)
(0.00591131,0.00501043)
(0.00323009,0.00277962)
(0.00953331,0.00654348)
(-0.00147262,0.00622319)
(-0.00281544,0.000349916)
(-0.00704874,0.0128479)
(-0.00662009,0.0112185)
(-0.00528766,0.000458158)
(-0.00556658,-0.00514915)
(-0.0123993,-0.00985189)
(-0.00323162,-0.0081274)
(0.000205784,-0.00972408)
(0.016283,-0.00872998)
(0.0131481,-0.00643011)
(0.0154557,-0.000555131)
(0.00403895,0.00789843)
(0.0085758,0.00975951)
(-0.0019978,0.0151336)
(-0.0100626,0.00501387)
(-0.00883082,0.00769775)
(-0.00965131,0.000808137)
(-0.0033135,-0.00232282)
(-0.00796118,-0.00128754)
(-0.00250304,-0.0113798)
(0.00143878,-0.00424979)
(0.00526703,-0.00700608)
(0.00270687,-0.00676805)
(0.0095893,-0.000810619)
(0.00658801,0.00707321)
(0.0065574,0.00711561)
(0.0046133,0.00354793)
(-0.00273244,0.00998641)
(-0.00607552,0.00651442)
(-0.0126885,0.00262199)
(-0.0035248,-0.00444302)
(-0.0109003,-0.00409659)
(-4.14041e-006,-0.00561184)
(-0.00116507,-0.00669288)
(0.00391002,-0.0076654)
(0.00410502,-0.00238441)
(0.00808482,-0.00260107)
(0.00275192,0.0020139)
(0.00143616,0.00341623)
(-0.00227823,0.00670449)
(-0.00115652,0.00537279)
(-0.00347558,0.00568046)
(-0.00115097,0.00170534)
(-0.00507229,-0.000568948)
(-0.00183923,-0.00335515)
(-0.00475031,-0.00163594)
(-0.00243333,-0.00272596)
(-0.00185195,-0.000614851)
(0.00147749,-0.00126246)
(0.00190021,-0.00196711)
(0.00181725,-0.0025076)
(0.0027863,-0.000765834)
(0.00124802,0.00179972)
(0.00171077,0.00263409)
(0.000993206,0.00242003)
(0.00116992,0.00257036)
(-0.00114742,0.00144535)
(-0.00201451,0.000589776)
(-0.00246862,-0.000343176)
(-0.00245546,-0.000484346)
(-0.000455228,-0.00113428)
(-0.00123274,-0.00133381)
(-0.00017036,-0.00247117)
(0.000675102,-0.00118834)
(0.00113666,-0.0015158)
(0.00102911,-0.00116417)
(0.00256417,0.000178105)
(0.00137137,0.000909651)
(0.00079498,0.00130467)
(6.79667e-005,0.00158797)
(2.85669e-005,0.00166861)
(-0.000566874,0.00149881)
(-0.00135044,0.000313992)
(-0.00107834,0.000491688)
(-0.00186796,-0.000920457)
(-0.00118493,-0.000410814)
(-0.00177355,-0.000826407)
(-0.000486802,-0.00212177)
(-0.000543102,-0.000887326)
(0.000488256,-0.00147456)
(0.0014153,-0.00147073)
(0.00178064,-0.000575842)
(0.00230956,0.000301187)
(0.00127691,0.000579912)
(0.000860635,0.00169789)
(8.06327e-005,0.0025417)
(-0.000616196,0.00190857)
(-0.00146293,0.000964013)
(-0.00187113,0.000604397)
(-0.00237706,-0.000630128)
(-0.00180779,-6.31474e-005)
(-0.00032972,-0.00169593)
(0.00047344,-0.0012252)
(0.000227795,-0.00143713)
(0.00146531,-0.00160746)
(0.00106261,-0.000456445)
(0.00138367,-8.93163e-006)
(0.00162381,0.00164077)
(0.00106873,0.000970199)
(0.000912885,0.00183152)
(-0.000228513,0.00159158)
(-0.000990984,0.000748759)
(-0.0015822,0.000904275)
(-0.00182697,-0.000126709)
(-0.000757253,-0.000324642)
(-0.0013482,-0.00126386)
(-0.000119671,-0.00168802)
(2.48779e-005,-0.00117243)
(0.000460281,-0.00116377)
(0.000523829,-0.000517477)
(0.00112006,5.29344e-007)
(0.00127249,0.000438023)
(0.000691514,-1.04358e-005)
(0.000390107,0.000561889)
(0.000271811,-2.6047e-005)
(-0.000600099,0.00160106)
(-0.000127723,0.000701262)
(-0.000256198,0.000983561)
(-0.000737411,-0.000179246)
(-0.000830699,0.000412113)
(-0.00165391,-0.00101883)
(-0.000877347,0.000194751)
(-0.00166594,-0.000638594)
(-0.000236146,-0.000584794)
(0.00016527,-0.0020242)
(0.000791236,-0.00168409)
(0.00167761,-0.00117242)
(0.0019115,-0.000783953)
(0.0027329,0.000479186)
(0.00170683,0.00135276)
(0.00163316,0.00312714)
(0.000533123,0.00291872)
(-0.00158423,0.0022413)
(-0.00285034,0.00289496)
(-0.00449628,-0.000130839)
(-0.00417755,-0.00214779)
(-0.00211102,-0.00267552)
(-0.000437931,-0.00428392)
(0.00220249,-0.00345649)
(0.00433698,-0.00258865)
(0.00536548,7.71973e-005)
(0.00385351,0.000879901)
(0.00257652,0.00323117)
(0.00134486,0.00417941)
(-0.00150526,0.00428044)
(-0.00269247,0.00367704)
(-0.00322405,0.00070401)
(-0.0033191,-0.000113982)
(-0.00289697,-0.0024874)
(-0.00194074,-0.00373672)
(-0.000818523,-0.00289914)
(0.000475589,-0.00234894)
(0.0020451,-0.00241219)
(0.00239346,-0.00160749)
(0.00409118,-0.000754971)
(0.00312416,0.00120692)
(0.00179412,0.00243379)
(0.00118473,0.00329879)
(-9.73435e-005,0.00333063)
(-0.00194042,0.00357288)
(-0.00392044,0.00178616)
(-0.00419764,0.00131745)
(-0.00421518,-0.00026255)
(-0.00387174,-0.00317402)
(-0.00198133,-0.004503)
(0.00135656,-0.00671894)
(0.00390071,-0.00538267)
(0.00567772,-0.00192711)
(0.00728598,0.00124457)
(0.00569036,0.00517131)
(0.000991422,0.00629108)
(-0.00300295,0.00592023)
(-0.00434454,0.00284518)
(-0.00600183,0.00120043)
(-0.00558065,-0.00212208)
(-0.00321211,-0.00444711)
(-0.000456962,-0.00425071)
(0.0015752,-0.00460573)
(0.00341474,-0.00321475)
(0.00381122,-0.00157606)
(0.00400786,0.00109833)
(0.0027747,0.00319137)
(0.00165214,0.0031179)
(-7.98243e-005,0.0036904)
(-0.00164175,0.00299756)
(-0.00271805,0.00149379)
(-0.00296227,-0.000646006)
(-0.00269364,-0.0011709)
(-0.00169487,-0.0015413)
(-0.000536199,-0.00204217)
(0.000973336,-0.00190044)
(0.00143481,-0.00104022)
(0.00167686,-0.000736476)
(0.00155152,0.000163002)
(0.00121825,0.000386689)
(0.000602706,0.00127449)
(-0.000139542,0.000925911)
(7.28806e-005,0.00135433)
(-0.000510428,0.00095683)
(-0.000782215,0.000499731)
(-0.000902356,0.00032529)
(-0.000950429,-0.000403672)
(-0.00067399,-0.000258168)
(-0.00107535,-0.000905585)
(-7.81338e-005,-0.000858148)
(-3.93169e-005,-0.000536418)
(0.000805557,-0.000567371)
(0.000608557,-0.000281334)
(0.00114737,-0.00034051)
(0.000650236,0.000539491)
(0.000424584,0.000575079)
(-0.000301402,0.000681777)
(-0.000437011,0.000583319)
(-0.000871972,0.000365563)
(-0.000531926,-0.000137834)
(-0.000453713,-0.0002891)
(-0.00016965,-0.00039373)
(-0.000190438,-0.000404594)
(0.000323995,-0.00041215)
(0.000180663,-1.90698e-006)
(0.000202538,-9.42867e-005)
(0.000136777,7.6122e-005)
(0.000109066,-4.55102e-005)
(2.51618e-005,0.000168964)
(-1.06099e-006,-3.62741e-005)
(9.90713e-005,0.000103937)
(9.79907e-005,2.6153e-006)
(0.000121937,0.000100457)
(5.51095e-005,0.000114812)
(5.16993e-005,0.000249272)
(-8.75133e-005,0.000280398)
(-0.000257625,5.93818e-005)
(-0.000178608,-6.45819e-006)
(-0.000250115,-0.000137389)
(-0.000132115,-0.000177526)
(-2.4816e-005,-0.000271153)
(0.000148398,-7.27555e-005)
(-6.50761e-006,-3.86797e-005)
(0.000115992,-5.11127e-005)
(9.20127e-005,-0.000117557)
(0.000241721,-7.45728e-005)
(7.76477e-005,-5.99294e-005)
(0.000329845,8.87102e-006)
(0.000262981,0.000225328)
(0.000111002,0.000414452)
(-3.8716e-005,0.000318558)
(-0.000160236,0.000290201)
(-0.000443737,0.000256409)
(-0.000563997,2.18237e-005)
(-0.000342024,-0.000308077)
(-0.000181234,-0.000501748)
(-7.57263e-005,-0.000493557)
(0.000135084,-0.000512019)
(0.000449453,-0.000446745)
(0.000564131,5.08802e-005)
(0.000521088,0.000247028)
(0.000353732,0.000373262)
(0.000235587,0.000591093)
(-0.000148728,0.000620703)
(-0.000315862,0.000397464)
(-0.000518527,0.000233257)
(-0.000550441,-1.51584e-005)
(-0.000446989,-0.000332303)
(-0.000417536,-0.00049003)
(4.28556e-005,-0.000556255)
(0.000148971,-0.000455414)
(0.000372039,-0.000219697)
(0.000662959,-5.85764e-005)
(0.000521509,0.000258202)
(0.000351822,0.00024178)
(0.000151462,0.000448044)
(2.14047e-006,0.000365403)
(-0.000318329,0.000425568)
(-0.000315651,0.000169794)
(-0.000299582,8.90099e-005)
(-0.000274236,-0.000122623)
(-0.000227745,-0.000257795)
(-0.000157628,-0.000343771)
(-2.22827e-005,-0.000353999)
(8.86071e-005,-0.000306352)
(0.000302706,-0.000234333)
(0.000319546,-8.01929e-005)
(0.000353567,6.409e-005)
(0.000265309,0.000171994)
(0.000160161,0.000278213)
(-1.44605e-005,0.000321521)
(-0.000110975,0.000244691)
(-0.000221978,0.000250499)
(-0.000313697,5.48848e-005)
(-0.000305463,1.13544e-005)
(-0.000235304,-0.000157846)
(-0.000206942,-0.000257588)
(-6.40921e-005,-0.000373283)
(0.000102554,-0.000297858)
(0.000242406,-0.000295417)
(0.000365994,-7.82216e-005)
(0.000391962,2.67128e-005)
(0.000351324,0.00026847)
(0.000128829,0.000345772)
(-5.02394e-005,0.000411367)
(-0.000249676,0.000313449)
(-0.00033354,0.000100536)
(-0.000353755,-9.28017e-005)
(-0.000226533,-0.000215419)
(-7.23204e-005,-0.000304685)
(3.70897e-005,-0.00027294)
(0.000143694,-0.000188705)
(0.000194155,-0.000120979)
(0.000183893,-1.64597e-005)
(0.000182892,-6.17029e-006)
(0.000167777,5.85769e-005)
(0.000123188,0.000153698)
(3.24284e-005,0.000192055)
(-5.53607e-005,0.00023507)
(-0.000149619,0.000228959)
(-0.000193802,9.16553e-005)
(-0.000207841,-3.89243e-005)
(-0.00018061,-0.000142556)
(-1.20864e-005,-0.000213079)
(9.24541e-005,-0.000188739)
(0.000156524,-5.97169e-005)
(0.000121033,6.9358e-006)
(0.000109712,6.46073e-005)
(3.97916e-005,9.05208e-005)
(9.16805e-008,6.94103e-005)
(-2.42226e-005,7.50275e-005)
(-4.08398e-005,3.95513e-005)
(-5.67021e-005,3.40925e-005)
(-5.96873e-005,-2.43548e-005)
(-2.04209e-006,-2.06047e-005)
(9.97736e-006,-2.71969e-005)
(2.18808e-005,-2.01258e-005)
(-1.15743e-007,-2.66255e-006)
(2.57033e-005,8.30184e-006)
(-9.01565e-006,1.0898e-005)
(7.43996e-006,0)
(-9.01565e-006,-1.0898e-005)
(2.57033e-005,-8.30184e-006)
(-1.15743e-007,2.66255e-006)
(2.18808e-005,2.01258e-005)
(9.97736e-006,2.71969e-005)
(-2.04209e-006,2.06047e-005)
(-5.96873e-005,2.43548e-005)
(-5.67021e-005,-3.40925e-005)
(-4.08398e-005,-3.95513e-005)
(-2.42226e-005,-7.50275e-005)
(9.16805e-008,-6.94103e-005)
(3.97916e-005,-9.05208e-005)
(0.000109712,-6.46073e-005)
(0.000121033,-6.9358e-006)
(0.000156524,5.97169e-005)
(9.24541e-005,0.000188739)
(-1.20864e-005,0.000213079)
(-0.00018061,0.000142556)
(-0.000207841,3.89243e-005)
(-0.000193802,-9.16553e-005)
(-0.000149619,-0.000228959)
(-5.53607e-005,-0.00023507)
(3.24284e-005,-0.000192055)
(0.000123188,-0.000153698)
(0.000167777,-5.85769e-005)
(0.000182892,6.17029e-006)
(0.000183893,1.64597e-005)
(0.000194155,0.000120979)
(0.000143694,0.000188705)
(3.70897e-005,0.00027294)
(-7.23204e-005,0.000304685)
(-0.000226533,0.000215419)
(-0.000353755,9.28017e-005)
(-0.00033354,-0.000100536)
(-0.000249676,-0.000313449)
(-5.02394e-005,-0.000411367)
(0.000128829,-0.000345772)
(0.000351324,-0.00026847)
(0.000391962,-2.67128e-005)
(0.000365994,7.82216e-005)
(0.000242406,0.000295417)
(0.000102554,0.000297858)
(-6.40921e-005,0.000373283)
(-0.000206942,0.000257588)
(-0.000235304,0.000157846)
(-0.000305463,-1.13544e-005)
(-0.000313697,-5.48848e-005)
(-0.000221978,-0.000250499)
(-0.000110975,-0.000244691)
(-1.44605e-005,-0.000321521)
(0.000160161,-0.000278213)
(0.000265309,-0.000171994)
(0.000353567,-6.409e-005)
(0.000319546,8.01929e-005)
(0.000302706,0.000234333)
(8.86071e-005,0.000306352)
(-2.22827e-005,0.000353999)
(-0.000157628,0.000343771)
(-0.000227745,0.000257795)
(-0.000274236,0.000122623)
(-0.000299582,-8.90099e-005)
(-0.000315651,-0.000169794)
(-0.000318329,-0.000425568)
(2.14047e-006,-0.000365403)
(0.000151462,-0.000448044)
(0.000351822,-0.00024178)
(0.000521509,-0.000258202)
(0.000662959,5.85764e-005)
(0.000372039,0.000219697)
(0.000148971,0.000455414)
(4.28556e-005,0.000556255)
(-0.000417536,0.00049003)
(-0.000446989,0.000332303)
(-0.000550441,1.51584e-005)
(-0.000518527,-0.000233257)
(-0.000315862,-0.000397464)
(-0.000148728,-0.000620703)
(0.000235587,-0.000591093)
(0.000353732,-0.000373262)
(0.000521088,-0.000247028)
(0.000564131,-5.08802e-005)
(0.000449453,0.000446745)
(0.000135084,0.000512019)
(-7.57263e-005,0.000493557)
(-0.000181234,0.000501748)
(-0.000342024,0.000308077)
(-0.000563997,-2.18237e-005)
(-0.000443737,-0.000256409)
(-0.000160236,-0.000290201)
(-3.8716e-005,-0.000318558)
(0.000111002,-0.000414452)
(0.000262981,-0.000225328)
(0.000329845,-8.87102e-006)
(7.76477e-005,5.99294e-005)
(0.000241721,7.45728e-005)
(9.20127e-005,0.000117557)
(0.000115992,5.11127e-005)
(-6.50761e-006,3.86797e-005)
(0.000148398,7.27555e-005)
(-2.4816e-005,0.000271153)
(-0.000132115,0.000177526)
(-0.000250115,0.000137389)
(-0.000178608,6.45819e-006)
(-0.000257625,-5.93818e-005)
(-8.75133e-005,-0.000280398)
(5.16993e-005,-0.000249272)
(5.51095e-005,-0.000114812)
(0.000121937,-0.000100457)
(9.79907e-005,-2.6153e-006)
(9.90713e-005,-0.000103937)
(-1.06099e-006,3.62741e-005)
(2.51618e-005,-0.000168964)
(0.000109066,4.55102e-005)
(0.000136777,-7.6122e-005)
(0.000202538,9.42867e-005)
(0.000180663,1.90698e-006)
(0.000323995,0.00041215)
(-0.000190438,0.000404594)
(-0.00016965,0.00039373)
(-0.000453713,0.0002891)
(-0.000531926,0.000137834)
(-0.000871972,-0.000365563)
(-0.000437011,-0.000583319)
(-0.000301402,-0.000681777)
(0.000424584,-0.000575079)
(0.000650236,-0.000539491)
(0.00114737,0.00034051)
(0.000608557,0.000281334)
(0.000805557,0.000567371)
(-3.93169e-005,0.000536418)
(-7.81338e-005,0.000858148)
(-0.00107535,0.000905585)
(-0.00067399,0.000258168)
(-0.000950429,0.000403672)
(-0.000902356,-0.00032529)
(-0.000782215,-0.000499731)
(-0.000510428,-0.00095683)
(7.28806e-005,-0.00135433)
(-0.000139542,-0.000925911)
(0.000602706,-0.00127449)
(0.00121825,-0.000386689)
(0.00155152,-0.000163002)
(0.00167686,0.000736476)
(0.00143481,0.00104022)
(0.000973336,0.00190044)
(-0.000536199,0.00204217)
(-0.00169487,0.0015413)
(-0.00269364,0.0011709)
(-0.00296227,0.000646006)
(-0.00271805,-0.00149379)
(-0.00164175,-0.00299756)
(-7.98243e-005,-0.0036904)
(0.00165214,-0.0031179)
(0.0027747,-0.00319137)
(0.00400786,-0.00109833)
(0.00381122,0.00157606)
(0.00341474,0.00321475)
(0.0015752,0.00460573)
(-0.000456962,0.00425071)
(-0.00321211,0.00444711)
(-0.00558065,0.00212208)
(-0.00600183,-0.00120043)
(-0.00434454,-0.00284518)
(-0.00300295,-0.00592023)
(0.000991422,-0.00629108)
(0.00569036,-0.00517131)
(0.00728598,-0.00124457)
(0.00567772,0.00192711)
(0.00390071,0.00538267)
(0.00135656,0.00671894)
(-0.00198133,0.004503)
(-0.00387174,0.00317402)
(-0.00421518,0.00026255)
(-0.00419764,-0.00131745)
(-0.00392044,-0.00178616)
(-0.00194042,-0.00357288)
(-9.73435e-005,-0.00333063)
(0.00118473,-0.00329879)
(0.00179412,-0.00243379)
(0.00312416,-0.00120692)
(0.00409118,0.000754971)
(0.00239346,0.00160749)
(0.0020451,0.00241219)
(0.000475589,0.00234894)
(-0.000818523,0.00289914)
(-0.00194074,0.00373672)
(-0.00289697,0.0024874)
(-0.0033191,0.000113982)
(-0.00322405,-0.00070401)
(-0.00269247,-0.00367704)
(-0.00150526,-0.00428044)
(0.00134486,-0.00417941)
(0.00257652,-0.00323117)
(0.00385351,-0.000879901)
(0.00536548,-7.71973e-005)
(0.00433698,0.00258865)
(0.00220249,0.00345649)
(-0.000437931,0.00428392)
(-0.00211102,0.00267552)
(-0.00417755,0.00214779)
(-0.00449628,0.000130839)
(-0.00285034,-0.00289496)
(-0.00158423,-0.0022413)
(0.000533123,-0.00291872)
(0.00163316,-0.00312714)
(0.00170683,-0.00135276)
(0.0027329,-0.000479186)
(0.0019115,0.000783953)
(0.00167761,0.00117242)
(0.000791236,0.00168409)
(0.00016527,0.0020242)
(-0.000236146,0.000584794)
(-0.00166594,0.000638594)
(-0.000877347,-0.000194751)
(-0.00165391,0.00101883)
(-0.000830699,-0.000412113)
(-0.000737411,0.000179246)
(-0.000256198,-0.000983561)
(-0.000127723,-0.000701262)
(-0.000600099,-0.00160106)
(0.000271811,2.6047e-005)
(0.000390107,-0.000561889)
(0.000691514,1.04358e-005)
(0.00127249,-0.000438023)
(0.00112006,-5.29344e-007)
(0.000523829,0.000517477)
(0.000460281,0.00116377)
(2.48779e-005,0.00117243)
(-0.000119671,0.00168802)
(-0.0013482,0.00126386)
(-0.000757253,0.000324642)
(-0.00182697,0.000126709)
(-0.0015822,-0.000904275)
(-0.000990984,-0.000748759)
(-0.000228513,-0.00159158)
(0.000912885,-0.00183152)
(0.00106873,-0.000970199)
(0.00162381,-0.00164077)
(0.00138367,8.93163e-006)
(0.00106261,0.000456445)
(0.00146531,0.00160746)
(0.000227795,0.00143713)
(0.00047344,0.0012252)
(-0.00032972,0.00169593)
(-0.00180779,6.31474e-005)
(-0.00237706,0.000630128)
(-0.00187113,-0.000604397)
(-0.00146293,-0.000964013)
(-0.000616196,-0.00190857)
(8.06327e-005,-0.0025417)
(0.000860635,-0.00169789)
(0.00127691,-0.000579912)
(0.00230956,-0.000301187)
(0.00178064,0.000575842)
(0.0014153,0.00147073)
(0.000488256,0.00147456)
(-0.000543102,0.000887326)
(-0.000486802,0.00212177)
(-0.00177355,0.000826407)
(-0.00118493,0.000410814)
(-0.00186796,0.000920457)
(-0.00107834,-0.000491688)
(-0.00135044,-0.000313992)
(-0.000566874,-0.00149881)
(2.85669e-005,-0.00166861)
(6.79667e-005,-0.00158797)
(0.00079498,-0.00130467)
(0.00137137,-0.000909651)
(0.00256417,-0.000178105)
(0.00102911,0.00116417)
(0.00113666,0.0015158)
